"","Down","FP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"34",3,34,0.881251746265022,0.777451541554002,0.673651336842981,0.569851132131961,0.46605092742094,0.362250722709919,0.258450517998899,0.154650313287878,0.050850108576858,-0.0529500961341625,-0.156750300845183,-0.260550505556203,-0.364350710267224,-0.468150914978245,-0.571951119689265,-0.675751324400286,-0.779551529111306,-0.883351733822327,-0.987151938533347,-1.09095214324437
"35",3,35,0.940267904382271,0.83646769967125,0.732667494960229,0.628867290249209,0.525067085538188,0.421266880827168,0.317466676116147,0.213666471405127,0.109866266694106,0.0060660619830859,-0.0977341427279348,-0.201534347438955,-0.305334552149976,-0.409134756860996,-0.512934961572017,-0.616735166283037,-0.720535370994058,-0.824335575705078,-0.928135780416099,-1.03193598512712
"36",3,36,0.999284062499519,0.895483857788498,0.791683653077477,0.687883448366457,0.584083243655436,0.480283038944416,0.376482834233395,0.272682629522375,0.168882424811354,0.0650822201003338,-0.0387179846106869,-0.142518189321707,-0.246318394032728,-0.350118598743749,-0.453918803454769,-0.557719008165789,-0.66151921287681,-0.76531941758783,-0.869119622298851,-0.972919827009871
"37",3,37,1.05830022061677,0.954500015905746,0.850699811194726,0.746899606483705,0.643099401772685,0.539299197061664,0.435498992350644,0.331698787639623,0.227898582928603,0.124098378217582,0.0202981735065615,-0.0835020312044588,-0.187302235915479,-0.2911024406265,-0.39490264533752,-0.498702850048541,-0.602503054759562,-0.706303259470582,-0.810103464181603,-0.913903668892623
"38",3,38,1.11731637873402,1.01351617402299,0.909715969311974,0.805915764600954,0.702115559889933,0.598315355178912,0.494515150467892,0.390714945756871,0.286914741045851,0.183114536334831,0.0793143316238099,-0.0244858730872104,-0.128286077798231,-0.232086282509252,-0.335886487220272,-0.439686691931293,-0.543486896642313,-0.647287101353334,-0.751087306064354,-0.854887510775375
"39",3,39,1.17633253685126,1.07253233214024,0.968732127429222,0.864931922718202,0.761131718007181,0.65733151329616,0.55353130858514,0.449731103874119,0.345930899163099,0.242130694452078,0.138330489741058,0.0345302850300375,-0.0692699196809832,-0.173070124392004,-0.276870329103024,-0.380670533814045,-0.484470738525066,-0.588270943236086,-0.692071147947106,-0.795871352658127
"40",3,40,1.23534869496851,1.13154849025749,1.02774828554647,0.92394808083545,0.820147876124429,0.716347671413409,0.612547466702388,0.508747261991368,0.404947057280347,0.301146852569327,0.197346647858306,0.0935464431472859,-0.0102537615637348,-0.114053966274756,-0.217854170985776,-0.321654375696796,-0.425454580407817,-0.529254785118837,-0.633054989829858,-0.736855194540878
"41",3,41,1.29436485308576,1.19056464837474,1.08676444366372,0.982964238952698,0.879164034241678,0.775363829530657,0.671563624819637,0.567763420108616,0.463963215397596,0.360163010686575,0.256362805975554,0.152562601264534,0.0487623965535136,-0.0550378081575071,-0.158838012868527,-0.262638217579548,-0.366438422290569,-0.470238627001589,-0.57403883171261,-0.67783903642363
"42",3,42,1.35338101120301,1.24958080649199,1.14578060178097,1.04198039706995,0.938180192358926,0.834379987647905,0.730579782936885,0.626779578225864,0.522979373514844,0.419179168803824,0.315378964092803,0.211578759381783,0.107778554670762,0.00397834995974122,-0.099821854751279,-0.2036220594623,-0.30742226417332,-0.411222468884341,-0.515022673595361,-0.618822878306382
"43",3,43,1.41239716932026,1.30859696460924,1.20479675989821,1.10099655518719,0.997196350476174,0.893396145765153,0.789595941054133,0.685795736343112,0.581995531632092,0.478195326921071,0.374395122210051,0.270594917499031,0.16679471278801,0.0629945080769891,-0.0408056966340311,-0.144605901345052,-0.248406106056072,-0.352206310767093,-0.456006515478113,-0.559806720189134
"44",3,44,1.4714133274375,1.36761312272648,1.26381291801546,1.16001271330444,1.05621250859342,0.952412303882402,0.848612099171381,0.744811894460361,0.64101168974934,0.53721148503832,0.433411280327299,0.329611075616279,0.225810870905258,0.122010666194238,0.0182104614832173,-0.0855897432278034,-0.189389947938824,-0.293190152649844,-0.396990357360865,-0.500790562071885
"45",3,45,1.53042948555475,1.42662928084373,1.32282907613271,1.21902887142169,1.11522866671067,1.01142846199965,0.90762825728863,0.803828052577609,0.700027847866589,0.596227643155568,0.492427438444548,0.388627233733527,0.284827029022507,0.181026824311486,0.0772266196004656,-0.0265735851105551,-0.130373789821576,-0.234173994532596,-0.337974199243617,-0.441774403954637
"46",3,46,1.589445643672,1.48564543896098,1.38184523424996,1.27804502953894,1.17424482482792,1.0704446201169,0.966644415405878,0.862844210694857,0.759044005983837,0.655243801272816,0.551443596561795,0.447643391850775,0.343843187139754,0.240042982428734,0.136242777717714,0.0324425730066928,-0.0713576317043279,-0.175157836415348,-0.278958041126369,-0.382758245837389
"47",3,47,1.64846180178925,1.54466159707823,1.44086139236721,1.33706118765619,1.23326098294517,1.12946077823415,1.02566057352313,0.921860368812105,0.818060164101085,0.714259959390064,0.610459754679044,0.506659549968024,0.402859345257003,0.299059140545982,0.195258935834962,0.0914587311239412,-0.0123414735870795,-0.1161416782981,-0.21994188300912,-0.323742087720141
"48",3,48,1.7074779599065,1.60367775519548,1.49987755048446,1.39607734577344,1.29227714106242,1.18847693635139,1.08467673164037,0.980876526929354,0.877076322218333,0.773276117507313,0.669475912796292,0.565675708085272,0.461875503374251,0.358075298663231,0.25427509395221,0.15047488924119,0.0466746845301689,-0.0571255201808514,-0.160925724891872,-0.264725929602892
"49",3,49,1.76649411802375,1.66269391331272,1.5588937086017,1.45509350389068,1.35129329917966,1.24749309446864,1.14369288975762,1.0398926850466,0.936092480335581,0.832292275624561,0.72849207091354,0.62469186620252,0.520891661491499,0.417091456780478,0.313291252069458,0.209491047358437,0.105690842647417,0.00189063793639654,-0.101909566774624,-0.205709771485644
"50",3,50,1.82551027614099,1.72171007142997,1.61790986671895,1.51410966200793,1.41030945729691,1.30650925258589,1.20270904787487,1.09890884316385,0.99510863845283,0.891308433741809,0.787508229030788,0.683708024319768,0.579907819608747,0.476107614897727,0.372307410186707,0.268507205475686,0.164707000764665,0.0609067960536449,-0.0428934086573758,-0.146693613368396
"51",3,51,1.88452643425824,1.78072622954722,1.6769260248362,1.57312582012518,1.46932561541416,1.36552541070314,1.26172520599212,1.1579250012811,1.05412479657008,0.950324591859057,0.846524387148037,0.742724182437017,0.638923977725996,0.535123773014975,0.431323568303955,0.327523363592934,0.223723158881914,0.119922954170893,0.0161227494598726,-0.0876774552511477
"52",3,52,1.94354259237549,1.83974238766447,1.73594218295345,1.63214197824243,1.52834177353141,1.42454156882039,1.32074136410937,1.21694115939835,1.11314095468733,1.00934074997631,0.905540545265285,0.801740340554265,0.697940135843244,0.594139931132224,0.490339726421203,0.386539521710183,0.282739316999162,0.178939112288142,0.0751389075771209,-0.0286612971338993
"53",3,53,2.00255875049274,1.89875854578172,1.7949583410707,1.69115813635968,1.58735793164866,1.48355772693764,1.37975752222662,1.27595731751559,1.17215711280457,1.06835690809355,0.964556703382533,0.860756498671513,0.756956293960492,0.653156089249471,0.549355884538451,0.44555567982743,0.34175547511641,0.23795527040539,0.134155065694369,0.0303548609833486
"54",3,54,2.06157490860999,1.95777470389897,1.85397449918795,1.75017429447693,1.6463740897659,1.54257388505488,1.43877368034386,1.33497347563284,1.23117327092182,1.1273730662108,1.02357286149978,0.919772656788761,0.81597245207774,0.71217224736672,0.6083720426557,0.504571837944679,0.400771633233658,0.296971428522638,0.193171223811617,0.089371019100597
"55",3,55,2.12059106672724,2.01679086201621,1.91299065730519,1.80919045259417,1.70539024788315,1.60159004317213,1.49778983846111,1.39398963375009,1.29018942903907,1.18638922432805,1.08258901961703,0.97878881490601,0.874988610194989,0.771188405483968,0.667388200772948,0.563587996061927,0.459787791350907,0.355987586639886,0.252187381928866,0.148387177217845
"56",3,56,2.17960722484448,2.07580702013346,1.97200681542244,1.86820661071142,1.7644064060004,1.66060620128938,1.55680599657836,1.45300579186734,1.34920558715632,1.2454053824453,1.14160517773428,1.03780497302326,0.934004768312237,0.830204563601216,0.726404358890196,0.622604154179175,0.518803949468154,0.415003744757134,0.311203540046114,0.207403335335093
"57",3,57,2.23862338296173,2.13482317825071,2.03102297353969,1.92722276882867,1.82342256411765,1.71962235940663,1.61582215469561,1.51202194998459,1.40822174527357,1.30442154056255,1.20062133585153,1.09682113114051,0.993020926429485,0.889220721718464,0.785420517007444,0.681620312296424,0.577820107585403,0.474019902874383,0.370219698163362,0.266419493452342
"58",3,58,2.29763954107898,2.19383933636796,2.09003913165694,1.98623892694592,1.8824387222349,1.77863851752388,1.67483831281286,1.57103810810184,1.46723790339082,1.3634376986798,1.25963749396877,1.15583728925775,1.05203708454673,0.948236879835713,0.844436675124693,0.740636470413672,0.636836265702651,0.533036060991631,0.42923585628061,0.32543565156959
"59",3,59,2.35665569919623,2.25285549448521,2.14905528977419,2.04525508506317,1.94145488035215,1.83765467564112,1.7338544709301,1.63005426621908,1.52625406150806,1.42245385679704,1.31865365208602,1.214853447375,1.11105324266398,1.00725303795296,0.90345283324194,0.79965262853092,0.695852423819899,0.592052219108879,0.488252014397858,0.384451809686838
"60",3,60,2.41567185731348,2.31187165260246,2.20807144789143,2.10427124318041,2.00047103846939,1.89667083375837,1.79287062904735,1.68907042433633,1.58527021962531,1.48147001491429,1.37766981020327,1.27386960549225,1.17006940078123,1.06626919607021,0.962468991359189,0.858668786648168,0.754868581937147,0.651068377226127,0.547268172515107,0.443467967804086
"61",3,61,2.47468801543072,2.3708878107197,2.26708760600868,2.16328740129766,2.05948719658664,1.95568699187562,1.8518867871646,1.74808658245358,1.64428637774256,1.54048617303154,1.43668596832052,1.3328857636095,1.22908555889848,1.12528535418746,1.02148514947644,0.917684944765417,0.813884740054396,0.710084535343376,0.606284330632355,0.502484125921335
"62",3,62,2.53370417354797,2.42990396883695,2.32610376412593,2.22230355941491,2.11850335470389,2.01470314999287,1.91090294528185,1.80710274057083,1.70330253585981,1.59950233114879,1.49570212643777,1.39190192172675,1.28810171701573,1.18430151230471,1.08050130759369,0.976701102882665,0.872900898171644,0.769100693460624,0.665300488749603,0.561500284038583
"63",3,63,2.59272033166522,2.4889201269542,2.38511992224318,2.28131971753216,2.17751951282114,2.07371930811012,1.9699191033991,1.86611889868808,1.76231869397706,1.65851848926604,1.55471828455502,1.450918079844,1.34711787513297,1.24331767042195,1.13951746571093,1.03571726099991,0.931917056288892,0.828116851577872,0.724316646866851,0.620516442155831
"64",3,64,2.65173648978247,2.54793628507145,2.44413608036043,2.34033587564941,2.23653567093839,2.13273546622737,2.02893526151635,1.92513505680533,1.8213348520943,1.71753464738328,1.61373444267226,1.50993423796124,1.40613403325022,1.3023338285392,1.19853362382818,1.09473341911716,0.99093321440614,0.88713300969512,0.7833328049841,0.679532600273079
"65",3,65,2.71075264789972,2.6069524431887,2.50315223847768,2.39935203376666,2.29555182905564,2.19175162434461,2.08795141963359,1.98415121492257,1.88035101021155,1.77655080550053,1.67275060078951,1.56895039607849,1.46515019136747,1.36134998665645,1.25754978194543,1.15374957723441,1.04994937252339,0.946149167812369,0.842348963101348,0.738548758390328
"66",3,66,2.76976880601697,2.66596860130594,2.56216839659492,2.4583681918839,2.35456798717288,2.25076778246186,2.14696757775084,2.04316737303982,1.9393671683288,1.83556696361778,1.73176675890676,1.62796655419574,1.52416634948472,1.4203661447737,1.31656594006268,1.21276573535166,1.10896553064064,1.00516532592962,0.901365121218596,0.797564916507576
"67",3,67,2.82878496413421,2.72498475942319,2.62118455471217,2.51738435000115,2.41358414529013,2.30978394057911,2.20598373586809,2.10218353115707,1.99838332644605,1.89458312173503,1.79078291702401,1.68698271231299,1.58318250760197,1.47938230289095,1.37558209817993,1.27178189346891,1.16798168875789,1.06418148404686,0.960381279335844,0.856581074624824
"68",3,68,2.88780112225146,2.78400091754044,2.68020071282942,2.5764005081184,2.47260030340738,2.36880009869636,2.26499989398534,2.16119968927432,2.0573994845633,1.95359927985228,1.84979907514126,1.74599887043024,1.64219866571922,1.5383984610082,1.43459825629717,1.33079805158615,1.22699784687513,1.12319764216411,1.01939743745309,0.915597232742072
"69",3,69,2.94681728036871,2.84301707565769,2.73921687094667,2.63541666623565,2.53161646152463,2.42781625681361,2.32401605210259,2.22021584739157,2.11641564268055,2.01261543796953,1.9088152332585,1.80501502854748,1.70121482383646,1.59741461912544,1.49361441441442,1.3898142097034,1.28601400499238,1.18221380028136,1.07841359557034,0.97461339085932
"70",3,70,3.00583343848596,2.90203323377494,2.79823302906392,2.6944328243529,2.59063261964188,2.48683241493086,2.38303221021984,2.27923200550882,2.17543180079779,2.07163159608677,1.96783139137575,1.86403118666473,1.76023098195371,1.65643077724269,1.55263057253167,1.44883036782065,1.34503016310963,1.24122995839861,1.13742975368759,1.03362954897657
"71",3,71,3.06484959660321,2.96104939189219,2.85724918718117,2.75344898247014,2.64964877775912,2.5458485730481,2.44204836833708,2.33824816362606,2.23444795891504,2.13064775420402,2.026847549493,1.92304734478198,1.81924714007096,1.71544693535994,1.61164673064892,1.5078465259379,1.40404632122688,1.30024611651586,1.19644591180484,1.09264570709382
"72",3,72,3.12386575472045,3.02006555000943,2.91626534529841,2.81246514058739,2.70866493587637,2.60486473116535,2.50106452645433,2.39726432174331,2.29346411703229,2.18966391232127,2.08586370761025,1.98206350289923,1.87826329818821,1.77446309347719,1.67066288876617,1.56686268405515,1.46306247934413,1.35926227463311,1.25546206992209,1.15166186521106
"73",3,73,3.1828819128377,3.07908170812668,2.97528150341566,2.87148129870464,2.76768109399362,2.6638808892826,2.56008068457158,2.45628047986056,2.35248027514954,2.24868007043852,2.1448798657275,2.04107966101648,1.93727945630546,1.83347925159444,1.72967904688342,1.6258788421724,1.52207863746137,1.41827843275035,1.31447822803933,1.21067802332831
"74",3,74,3.24189807095495,3.13809786624393,3.03429766153291,2.93049745682189,2.82669725211087,2.72289704739985,2.61909684268883,2.51529663797781,2.41149643326679,2.30769622855577,2.20389602384475,2.10009581913373,1.99629561442271,1.89249540971168,1.78869520500066,1.68489500028964,1.58109479557862,1.4772945908676,1.37349438615658,1.26969418144556
"75",3,75,3.3009142290722,3.19711402436118,3.09331381965016,2.98951361493914,2.88571341022812,2.7819132055171,2.67811300080608,2.57431279609506,2.47051259138404,2.36671238667301,2.26291218196199,2.15911197725097,2.05531177253995,1.95151156782893,1.84771136311791,1.74391115840689,1.64011095369587,1.53631074898485,1.43251054427383,1.32871033956281
"76",3,76,3.35993038718945,3.25613018247843,3.15232997776741,3.04852977305639,2.94472956834537,2.84092936363435,2.73712915892332,2.6333289542123,2.52952874950128,2.42572854479026,2.32192834007924,2.21812813536822,2.1143279306572,2.01052772594618,1.90672752123516,1.80292731652414,1.69912711181312,1.5953269071021,1.49152670239108,1.38772649768006
"77",3,77,3.4189465453067,3.31514634059568,3.21134613588465,3.10754593117363,3.00374572646261,2.89994552175159,2.79614531704057,2.69234511232955,2.58854490761853,2.48474470290751,2.38094449819649,2.27714429348547,2.17334408877445,2.06954388406343,1.96574367935241,1.86194347464139,1.75814326993037,1.65434306521935,1.55054286050833,1.44674265579731
"78",3,78,3.47796270342394,3.37416249871292,3.2703622940019,3.16656208929088,3.06276188457986,2.95896167986884,2.85516147515782,2.7513612704468,2.64756106573578,2.54376086102476,2.43996065631374,2.33616045160272,2.2323602468917,2.12856004218068,2.02475983746966,1.92095963275864,1.81715942804762,1.7133592233366,1.60955901862557,1.50575881391455
